date,sku,price,promo,true_demand_qty,sales_qty
2024-03-12,SKU_0002,12.081919591877215,0,29.96,29.96
2024-03-13,SKU_0002,12.867058788485254,0,46.04,46.04
2024-03-14,SKU_0002,12.355600286530445,0,48.83,48.83
2024-03-15,SKU_0002,11.732588915457242,0,27.83,27.83
2024-03-16,SKU_0002,12.07458559299636,0,34.73,34.73
2024-03-17,SKU_0002,11.011766196283816,0,19.97,19.97
2024-03-18,SKU_0002,11.27227146748032,0,27.04,27.04
2024-03-19,SKU_0002,11.341845739465368,0,39.82,39.82
2024-03-20,SKU_0002,11.241952049614909,0,39.74,39.74
2024-03-21,SKU_0002,12.36597891071782,0,32.45,32.45
2024-03-22,SKU_0002,11.912837724307455,1,36.73,36.73
2024-03-23,SKU_0002,13.480369407474,0,22.2,22.2
2024-03-24,SKU_0002,13.299263028085171,0,24.54,24.54
2024-03-25,SKU_0002,12.31832062086075,0,35.47,35.47
2024-03-26,SKU_0002,12.370106679678324,1,41.54,41.54
2024-03-27,SKU_0002,11.596555315044021,0,41.63,41.63
2024-03-28,SKU_0002,11.08510979165503,1,40.01,40.01
2024-03-29,SKU_0002,11.352349711545333,0,24.11,24.11
2024-03-30,SKU_0002,11.737157579035802,0,30.02,30.02
2024-03-31,SKU_0002,11.307086000186159,0,39.02,39.02
2024-04-01,SKU_0002,11.997207538119865,0,41.88,41.88
2024-04-02,SKU_0002,12.860034261954333,0,42.34,42.34
2024-04-03,SKU_0002,14.017443080804366,0,35.33,35.33
2024-04-04,SKU_0002,14.469851715245621,0,33.47,33.47
2024-04-05,SKU_0002,15.70333351447422,0,34.36,34.36
2024-04-06,SKU_0002,14.02757604689703,0,15.46,15.46
2024-04-07,SKU_0002,13.762544245601363,0,24.27,24.27
2024-04-08,SKU_0002,13.06491511214841,0,38.15,38.15
2024-04-09,SKU_0002,13.158710743398041,0,31.28,31.28
2024-04-10,SKU_0002,12.71518565618846,0,44.92,44.92
2024-04-11,SKU_0002,12.589051776374838,0,39.77,39.77
2024-04-12,SKU_0002,14.094124697353877,0,21.42,21.42
2024-04-13,SKU_0002,13.951329866134145,0,24.79,24.79
2024-04-14,SKU_0002,14.30204270632996,0,22.72,22.72
2024-04-15,SKU_0002,14.104109571153968,0,34.85,34.85
2024-04-16,SKU_0002,14.168327435645407,0,43.74,43.74
2024-04-17,SKU_0002,14.173443136885679,0,43.06,43.06
2024-04-18,SKU_0002,14.55987497612787,0,35.64,35.64
2024-04-19,SKU_0002,15.614311664202724,1,34.69,34.69
2024-04-20,SKU_0002,17.23653998067068,1,21.29,21.29
2024-04-21,SKU_0002,17.559739492727672,0,23.88,23.88
2024-04-22,SKU_0002,18.191993250492825,0,25.17,25.17
2024-04-23,SKU_0002,16.978191973471837,0,44.23,44.23
2024-04-24,SKU_0002,16.888908266989144,0,42.94,42.94
2024-04-25,SKU_0002,17.86912670762349,0,37.56,37.56
2024-04-26,SKU_0002,18.822116295066973,0,36.52,36.52
2024-04-27,SKU_0002,19.06261640922947,0,20.48,20.48
2024-04-28,SKU_0002,20.10387934410414,0,20.49,20.49
2024-04-29,SKU_0002,20.704660113212586,0,26.22,26.22
2024-04-30,SKU_0002,22.250782503087308,1,28.27,28.27
2024-05-01,SKU_0002,22.6404635079036,0,25.04,25.04
2024-05-02,SKU_0002,22.16239263967503,0,34.45,34.45
2024-05-03,SKU_0002,22.613505189791532,0,18.37,18.37
2024-05-04,SKU_0002,18.967208885057342,0,17.49,17.49
2024-05-05,SKU_0002,19.40798897628466,0,22.41,22.41
2024-05-06,SKU_0002,15.592343846135293,0,27.92,27.92
2024-05-07,SKU_0002,14.06053884384292,0,44.57,44.57
2024-05-08,SKU_0002,14.446877862038953,0,38.92,38.92
2024-05-09,SKU_0002,14.866793274420388,0,28.91,28.91
2024-05-10,SKU_0002,13.865231279309327,0,33.77,33.77
2024-05-11,SKU_0002,13.285301015011331,0,27.59,27.59
2024-05-12,SKU_0002,14.423959766225984,0,18.63,18.63
2024-05-13,SKU_0002,14.011086213458352,0,32.51,32.51
2024-05-14,SKU_0002,16.02939312790819,0,30.69,30.69
2024-05-15,SKU_0002,16.027546789372508,0,31.7,31.7
2024-05-16,SKU_0002,16.424778632493513,0,47.17,47.17
2024-05-17,SKU_0002,18.098038291554875,0,25.93,25.93
2024-05-18,SKU_0002,18.24087906225785,0,20.45,20.45
2024-05-19,SKU_0002,17.17619715189163,0,23.48,23.48
2024-05-20,SKU_0002,17.06348656178422,0,34.17,34.17
2024-05-21,SKU_0002,17.027066884479158,0,29.76,29.76
2024-05-22,SKU_0002,15.688371175363693,0,32.76,32.76
2024-05-23,SKU_0002,15.449394693477442,0,37.1,37.1
2024-05-24,SKU_0002,14.776503214465501,0,19.54,19.54
2024-05-25,SKU_0002,15.619181838649393,0,26.84,26.84
2024-05-26,SKU_0002,15.651652092070101,0,16.94,16.94
2024-05-27,SKU_0002,15.388319251441171,1,32.82,32.82
2024-05-28,SKU_0002,15.290593197391125,0,25.25,25.25
2024-05-29,SKU_0002,15.496669606180884,0,29.08,29.08
2024-05-30,SKU_0002,16.080928244016167,1,48.51,48.51
2024-05-31,SKU_0002,15.144709377860334,0,31.78,31.78
2024-06-01,SKU_0002,14.227205287931097,0,27.99,27.99
2024-06-02,SKU_0002,15.202148247669868,0,17.31,17.31
2024-06-03,SKU_0002,14.830658191764407,0,23.4,23.4
2024-06-04,SKU_0002,13.62199835503617,0,37.8,37.8
2024-06-05,SKU_0002,13.98960808888578,0,41.93,41.93
2024-06-06,SKU_0002,14.38400697993728,0,27.29,27.29
2024-06-07,SKU_0002,13.121787905948006,0,23.52,23.52
2024-06-08,SKU_0002,13.303710090213206,1,21.02,21.02
2024-06-09,SKU_0002,13.904019013750633,1,38.43,38.43
2024-06-10,SKU_0002,14.219881956737499,0,26.06,26.06
2024-06-11,SKU_0002,14.769437504257265,0,33.97,33.97
2024-06-12,SKU_0002,13.576004593236652,0,36.52,36.52
2024-06-13,SKU_0002,13.848352542617093,1,46.89,46.89
2024-06-14,SKU_0002,13.599174467744115,0,21.14,21.14
2024-06-15,SKU_0002,13.21089252338729,1,32.65,32.65
2024-06-16,SKU_0002,13.919281219462125,0,17.63,17.63
2024-06-17,SKU_0002,15.211192227960936,0,34.68,34.68
2024-06-18,SKU_0002,16.940271071521344,0,22.48,22.48
2024-06-19,SKU_0002,18.33079006560375,0,31.42,31.42
2024-06-20,SKU_0002,18.210495657627636,0,39.53,39.53
2024-06-21,SKU_0002,18.599995190256617,0,26.15,26.15
2024-06-22,SKU_0002,19.47576153960171,1,24.45,24.45
2024-06-23,SKU_0002,19.617879531208317,0,16.27,16.27
2024-06-24,SKU_0002,19.772403891233104,0,21.41,21.41
2024-06-25,SKU_0002,20.774212015902318,0,38.1,38.1
2024-06-26,SKU_0002,20.700450261985548,0,33.22,33.22
2024-06-27,SKU_0002,19.814187779916185,1,38.51,38.51
2024-06-28,SKU_0002,19.3275173846386,0,22.29,22.29
2024-06-29,SKU_0002,20.076791061384686,0,17.35,17.35
2024-06-30,SKU_0002,20.08039712611549,0,22.69,22.69
2024-07-01,SKU_0002,20.494502315315724,1,29.9,29.9
2024-07-02,SKU_0002,21.335266866872868,0,27.26,27.26
2024-07-03,SKU_0002,20.860782006467158,0,22.18,22.18
2024-07-04,SKU_0002,21.829141147226263,0,31.21,31.21
2024-07-05,SKU_0002,22.33101195976921,0,22.42,22.42
2024-07-06,SKU_0002,20.736337539955805,1,18.62,18.62
2024-07-07,SKU_0002,22.610759690385535,0,23.2,23.2
2024-07-08,SKU_0002,21.941530280705845,1,28.5,28.5
2024-07-09,SKU_0002,19.867306281462746,0,29.64,29.64
2024-07-10,SKU_0002,18.659825758700798,0,35.45,35.45
2024-07-11,SKU_0002,17.55098630494504,0,30.72,30.72
2024-07-12,SKU_0002,17.60601398137798,0,22.82,22.82
2024-07-13,SKU_0002,17.319092692998986,0,17.6,17.6
2024-07-14,SKU_0002,16.972588453759748,1,34.35,34.35
2024-07-15,SKU_0002,17.61554439837879,0,20.62,20.62
2024-07-16,SKU_0002,17.97845754991785,0,32.82,32.82
2024-07-17,SKU_0002,18.322633714322883,0,28.66,28.66
2024-07-18,SKU_0002,18.778767025899132,0,28.14,28.14
2024-07-19,SKU_0002,19.48597348208213,0,26.06,26.06
2024-07-20,SKU_0002,17.170927595087964,0,16.8,16.8
2024-07-21,SKU_0002,16.799538276492996,0,21.53,21.53
2024-07-22,SKU_0002,14.739615465815975,0,25.93,25.93
2024-07-23,SKU_0002,14.77154055713932,0,25.75,25.75
2024-07-24,SKU_0002,14.767434959572624,0,39.05,39.05
2024-07-25,SKU_0002,15.723499117163051,1,36.14,36.14
2024-07-26,SKU_0002,16.884810249253125,0,19.03,19.03
2024-07-27,SKU_0002,17.09149410237894,0,21.8,21.8
2024-07-28,SKU_0002,16.586004779546066,0,15.84,15.84
2024-07-29,SKU_0002,17.07591380148302,0,22.84,22.84
2024-07-30,SKU_0002,16.54350971562944,1,30.05,30.05
2024-07-31,SKU_0002,16.54212741282121,0,33.3,33.3
2024-08-01,SKU_0002,17.550430554673873,0,22.71,22.71
2024-08-02,SKU_0002,16.97280236248133,1,27.92,27.92
2024-08-03,SKU_0002,17.813434507577114,1,22.51,22.51
2024-08-04,SKU_0002,18.552359956896353,0,16.39,16.39
2024-08-05,SKU_0002,17.51941147491632,0,32.12,32.12
2024-08-06,SKU_0002,18.57363572413425,0,22.47,22.47
2024-08-07,SKU_0002,19.368675995848648,0,20.15,20.15
2024-08-08,SKU_0002,19.487489098763128,0,28.11,28.11
2024-08-09,SKU_0002,18.616220442775536,0,12.53,12.53
2024-08-10,SKU_0002,17.680828312934704,1,26.41,26.41
2024-08-11,SKU_0002,17.11955113768964,0,18.08,18.08
2024-08-12,SKU_0002,17.6860610773086,0,16.34,16.34
2024-08-13,SKU_0002,16.70051086261243,0,21.81,21.81
2024-08-14,SKU_0002,17.144716398889262,0,19.57,19.57
2024-08-15,SKU_0002,15.913769053881532,0,26.63,26.63
2024-08-16,SKU_0002,15.720107063743585,0,15.23,15.23
2024-08-17,SKU_0002,15.823868472133741,1,21.96,21.96
2024-08-18,SKU_0002,18.324285776040558,0,16.01,16.01
2024-08-19,SKU_0002,16.870867743207203,0,19.66,19.66
2024-08-20,SKU_0002,18.428699525618246,0,27.79,27.79
2024-08-21,SKU_0002,18.595130607033106,0,29.43,29.43
2024-08-22,SKU_0002,19.059583886219762,1,34.15,34.15
2024-08-23,SKU_0002,19.195405259780205,0,16.16,16.16
2024-08-24,SKU_0002,19.71450284858589,0,15.31,15.31
2024-08-25,SKU_0002,19.533548902892537,0,14.44,14.44
2024-08-26,SKU_0002,21.31426260985382,0,20.45,20.45
2024-08-27,SKU_0002,20.73842347295844,0,20.38,20.38
2024-08-28,SKU_0002,22.196225688727765,0,22.24,22.24
2024-08-29,SKU_0002,21.354451800626116,0,20.03,20.03
2024-08-30,SKU_0002,21.27739246457618,0,18.56,18.56
2024-08-31,SKU_0002,19.95195970360455,0,15.12,15.12
2024-09-01,SKU_0002,20.504180506277105,0,17.6,17.6
2024-09-02,SKU_0002,22.36140205213825,0,18.82,18.82
2024-09-03,SKU_0002,22.257854979911894,1,24.24,24.24
2024-09-04,SKU_0002,21.996466728134696,0,24.87,24.87
2024-09-05,SKU_0002,20.573520152036277,0,18.09,18.09
2024-09-06,SKU_0002,20.292416811943752,0,19.64,19.64
2024-09-07,SKU_0002,18.44290243517339,0,14.43,14.43
2024-09-08,SKU_0002,17.459901787750624,0,17.18,17.18
2024-09-09,SKU_0002,17.69910526277786,0,21.3,21.3
2024-09-10,SKU_0002,19.156745136163874,1,38.78,38.78
2024-09-11,SKU_0002,22.673742382182457,0,25.32,25.32
2024-09-12,SKU_0002,21.889617258354647,0,21.42,21.42
2024-09-13,SKU_0002,23.858258744980077,0,14.38,14.38
2024-09-14,SKU_0002,24.209753395372996,0,16.36,16.36
2024-09-15,SKU_0002,23.99104716660951,0,14.07,14.07
2024-09-16,SKU_0002,24.62190251939839,0,13.48,13.48
2024-09-17,SKU_0002,24.713542732727344,0,20.99,20.99
2024-09-18,SKU_0002,24.87778224137869,0,23.52,23.52
2024-09-19,SKU_0002,24.27568266490266,1,20.43,20.43
2024-09-20,SKU_0002,22.322353072067813,0,16.35,16.35
2024-09-21,SKU_0002,20.347764314963733,0,14.39,14.39
2024-09-22,SKU_0002,21.161124264635532,0,15.16,15.16
2024-09-23,SKU_0002,20.812707377446923,0,24.51,24.51
2024-09-24,SKU_0002,20.08148804276422,0,17.79,17.79
2024-09-25,SKU_0002,20.09173899674561,0,36.11,36.11
2024-09-26,SKU_0002,21.07325436015629,0,20.98,20.98
2024-09-27,SKU_0002,21.302544105447247,0,19.01,19.01
2024-09-28,SKU_0002,20.48029513496917,0,14.9,14.9
2024-09-29,SKU_0002,22.044007324618107,0,10.7,10.7
2024-09-30,SKU_0002,24.234855782188472,0,14.78,14.78
2024-10-01,SKU_0002,24.96476218053017,0,19.47,19.47
2024-10-02,SKU_0002,26.466641493901374,0,26.97,26.97
2024-10-03,SKU_0002,28.51421481244099,0,14.61,14.61
2024-10-04,SKU_0002,30.5147046549568,1,15.17,15.17
2024-10-05,SKU_0002,31.660018471699342,0,13.17,13.17
2024-10-06,SKU_0002,32.81728836132768,0,14.75,14.75
2024-10-07,SKU_0002,33.856638492322666,0,18.06,18.06
2024-10-08,SKU_0002,31.699307481806315,0,16.57,16.57
2024-10-09,SKU_0002,33.06046719609655,0,15.06,15.06
2024-10-10,SKU_0002,30.477520704336627,0,21.11,21.11
2024-10-11,SKU_0002,29.05856913068371,0,20.62,20.62
2024-10-12,SKU_0002,31.422598218496038,0,11.98,11.98
2024-10-13,SKU_0002,33.04732193526229,0,10.71,10.71
2024-10-14,SKU_0002,36.1321998251452,0,14.96,14.96
2024-10-15,SKU_0002,35.5480025166246,0,21.21,21.21
2024-10-16,SKU_0002,33.17342276451341,0,19.9,19.9
2024-10-17,SKU_0002,32.69829070015675,0,24.76,24.76
2024-10-18,SKU_0002,32.89907961674023,0,18.07,18.07
2024-10-19,SKU_0002,33.05536904129557,0,13.22,13.22
2024-10-20,SKU_0002,35.38205723624546,1,10.66,10.66
2024-10-21,SKU_0002,34.62336033396709,0,14.51,14.51
2024-10-22,SKU_0002,35.36245544649713,0,17.76,17.76
2024-10-23,SKU_0002,33.32583919031425,0,18.11,18.11
2024-10-24,SKU_0002,34.238545966331856,0,19.34,19.34
2024-10-25,SKU_0002,34.24493249620398,0,15.65,15.65
2024-10-26,SKU_0002,32.7384358906186,0,9.25,9.25
2024-10-27,SKU_0002,32.27845679520092,0,16.25,16.25
2024-10-28,SKU_0002,31.92372585747181,0,17.34,17.34
2024-10-29,SKU_0002,31.410435638272688,0,22.35,22.35
2024-10-30,SKU_0002,34.93260582576921,0,24.38,24.38
2024-10-31,SKU_0002,34.726875500145304,0,16.12,16.12
2024-11-01,SKU_0002,34.222390767673694,0,19.57,19.57
2024-11-02,SKU_0002,30.175582570644625,0,13.06,13.06
2024-11-03,SKU_0002,28.599253957379812,0,19.7,19.7
2024-11-04,SKU_0002,28.15137578115574,0,15.24,15.24
2024-11-05,SKU_0002,27.016426395759026,0,29.48,29.48
2024-11-06,SKU_0002,29.3516135714583,0,18.77,18.77
2024-11-07,SKU_0002,29.06257474223777,0,33.56,33.56
2024-11-08,SKU_0002,31.398430578205875,0,13.12,13.12
2024-11-09,SKU_0002,31.51489175111617,0,16.66,16.66
2024-11-10,SKU_0002,31.585364302130852,0,13.37,13.37
2024-11-11,SKU_0002,31.41753169831589,0,20.7,20.7
2024-11-12,SKU_0002,31.424688644711143,0,21.34,21.34
2024-11-13,SKU_0002,34.838445987429346,0,17.49,17.49
2024-11-14,SKU_0002,30.312037265709655,0,11.59,11.59
2024-11-15,SKU_0002,26.881872063618577,0,28.0,28.0
2024-11-16,SKU_0002,26.019907252031736,0,14.78,14.78
2024-11-17,SKU_0002,26.04259798848026,0,8.63,8.63
2024-11-18,SKU_0002,27.14356080034727,0,20.33,20.33
2024-11-19,SKU_0002,27.925076344788266,0,26.11,26.11
2024-11-20,SKU_0002,27.288635244334824,0,20.71,20.71
2024-11-21,SKU_0002,29.009197813878615,0,18.2,18.2
2024-11-22,SKU_0002,30.858883596429223,0,16.54,16.54
2024-11-23,SKU_0002,31.20156144138,0,17.92,17.92
2024-11-24,SKU_0002,33.05680992070414,0,15.07,15.07
2024-11-25,SKU_0002,33.60202422399872,0,24.56,24.56
2024-11-26,SKU_0002,32.48886217556094,0,27.85,27.85
2024-11-27,SKU_0002,33.878017023198545,0,21.87,21.87
2024-11-28,SKU_0002,34.103605983117944,1,17.68,17.68
2024-11-29,SKU_0002,34.10634770966883,0,15.75,15.75
2024-11-30,SKU_0002,37.2577781021938,0,15.17,15.17
2024-12-01,SKU_0002,32.16273240129168,0,15.42,15.42
2024-12-02,SKU_0002,29.54006132851734,1,26.23,26.23
2024-12-03,SKU_0002,27.509272444393837,0,28.4,28.4
2024-12-04,SKU_0002,26.916177200888562,0,27.93,27.93
2024-12-05,SKU_0002,26.508117281466358,1,25.3,25.3
2024-12-06,SKU_0002,24.21594885611487,0,20.76,20.76
2024-12-07,SKU_0002,22.82603973233521,0,25.36,25.36
2024-12-08,SKU_0002,21.676993203546424,0,13.05,13.05
2024-12-09,SKU_0002,25.120818448162165,0,23.12,23.12
2024-12-10,SKU_0002,27.988716294449624,0,35.13,35.13
2024-12-11,SKU_0002,27.305727382230984,0,20.25,20.25
2024-12-12,SKU_0002,26.716503337555732,0,28.17,28.17
2024-12-13,SKU_0002,24.93641630234857,0,23.84,23.84
2024-12-14,SKU_0002,22.238864520918046,0,12.46,12.46
2024-12-15,SKU_0002,22.083453135347312,0,20.66,20.66
2024-12-16,SKU_0002,20.800093506161986,0,21.55,21.55
2024-12-17,SKU_0002,20.694468664461475,0,27.01,27.01
2024-12-18,SKU_0002,18.799947914812993,0,27.53,27.53
2024-12-19,SKU_0002,17.95979469988764,0,34.64,34.64
2024-12-20,SKU_0002,18.120669672274317,1,24.85,24.85
2024-12-21,SKU_0002,18.523233952327995,0,16.53,16.53
2024-12-22,SKU_0002,18.993069528265934,0,17.57,17.57
2024-12-23,SKU_0002,17.54633001176122,0,22.93,22.93
2024-12-24,SKU_0002,18.469596647347547,0,23.37,23.37
2024-12-25,SKU_0002,17.603772997324892,0,27.95,27.95
2024-12-26,SKU_0002,18.285067237583014,0,27.8,27.8
2024-12-27,SKU_0002,18.273399226908015,1,28.16,28.16
2024-12-28,SKU_0002,16.824954281842693,0,24.34,24.34
2024-12-29,SKU_0002,16.50876242450691,0,21.56,21.56
2024-12-30,SKU_0002,16.87466054156291,0,23.15,23.15
2024-01-01,SKU_0003,19.98933980346893,0,10.12,10.12
2024-01-02,SKU_0003,19.139199666874774,0,16.13,16.13
2024-01-03,SKU_0003,18.482702404101676,0,15.79,15.79
2024-01-04,SKU_0003,18.081821812686826,0,14.38,14.38
2024-01-05,SKU_0003,16.64903569524311,0,12.99,12.99
2024-01-06,SKU_0003,16.03301497248434,0,11.88,11.88
2024-01-07,SKU_0003,15.34720546320424,0,12.34,12.34
2024-01-08,SKU_0003,16.074359076918668,0,13.75,13.75
2024-01-09,SKU_0003,16.87397808822389,0,14.17,14.17
2024-01-10,SKU_0003,16.72699781503274,0,15.43,15.43
2024-01-11,SKU_0003,16.33813036195746,0,18.72,18.72
2024-01-12,SKU_0003,16.475873861890257,1,18.57,18.57
2024-01-13,SKU_0003,15.688102369764593,0,8.47,8.47
2024-01-14,SKU_0003,14.644907868854247,0,15.46,15.46
2024-01-15,SKU_0003,13.841611991230995,0,13.05,13.05
2024-01-16,SKU_0003,13.324315870377884,0,19.41,19.41
2024-01-17,SKU_0003,12.42588999676891,0,23.02,23.02
2024-01-18,SKU_0003,12.54730338137316,1,29.59,29.59
2024-01-19,SKU_0003,13.108864921511477,0,8.91,8.91
2024-01-20,SKU_0003,11.91815436930184,0,14.16,14.16
2024-01-21,SKU_0003,11.936137194013982,0,18.2,18.2
2024-01-22,SKU_0003,11.779660877440925,0,20.51,20.51
2024-01-23,SKU_0003,12.023522157668642,0,13.59,13.59
2024-01-24,SKU_0003,12.014191606013398,0,33.2,33.2
2024-01-25,SKU_0003,11.010756163384439,0,15.58,15.58
2024-01-26,SKU_0003,10.207566613576374,1,21.89,21.89
2024-01-27,SKU_0003,10.225603116311499,0,16.94,16.94
2024-01-28,SKU_0003,10.87668535189658,0,16.38,16.38
2024-01-29,SKU_0003,9.523574943529283,1,32.38,32.38
2024-01-30,SKU_0003,9.723191346170946,0,21.16,21.16
2024-01-31,SKU_0003,10.442575137274128,0,31.09,31.09
2024-02-01,SKU_0003,10.347134899912666,0,21.23,21.23
2024-02-02,SKU_0003,10.694416789232228,0,12.4,12.4
2024-02-03,SKU_0003,10.25266493071522,0,18.86,18.86
2024-02-04,SKU_0003,10.179497954667207,0,16.49,16.49
2024-02-05,SKU_0003,9.236110744785158,0,25.88,25.88
2024-02-06,SKU_0003,8.024186422254434,0,29.96,29.96
2024-02-07,SKU_0003,8.49116517302683,0,43.64,43.64
2024-02-08,SKU_0003,8.0038808946498,0,23.43,23.43
2024-02-09,SKU_0003,7.7880839369634,0,20.46,20.46
2024-02-10,SKU_0003,7.166435068971996,0,20.92,20.92
2024-02-11,SKU_0003,6.585104126831546,0,19.01,19.01
2024-02-12,SKU_0003,6.51677672127094,1,47.32,47.32
2024-02-13,SKU_0003,6.237660886345589,0,17.2,17.2
2024-02-14,SKU_0003,6.3807364008507275,0,31.5,31.5
2024-02-15,SKU_0003,6.556361627682968,0,27.56,27.56
2024-02-16,SKU_0003,6.68380073429454,0,21.83,21.83
2024-02-17,SKU_0003,6.780174542826997,0,15.89,15.89
2024-02-18,SKU_0003,7.453389815487634,0,23.02,23.02
2024-02-19,SKU_0003,6.990928021203055,0,22.37,22.37
2024-02-20,SKU_0003,6.9679232132831075,0,30.9,30.9
2024-02-21,SKU_0003,7.457935317466549,0,29.63,29.63
2024-02-22,SKU_0003,8.045806285593956,0,28.31,28.31
2024-02-23,SKU_0003,7.387912202087974,0,28.74,28.74
2024-02-24,SKU_0003,7.250742315087615,0,19.26,19.26
2024-02-25,SKU_0003,7.866326002550471,0,22.38,22.38
2024-02-26,SKU_0003,8.109821548305755,0,23.85,23.85
2024-02-27,SKU_0003,8.205393203884105,0,24.92,24.92
2024-02-28,SKU_0003,8.098918743084267,0,28.12,28.12
2024-02-29,SKU_0003,7.914547396709047,0,24.7,24.7
2024-03-01,SKU_0003,8.052605088062448,0,23.37,23.37
2024-03-02,SKU_0003,7.931587501880508,0,18.25,18.25
2024-03-03,SKU_0003,7.911350399413199,0,16.26,16.26
2024-03-04,SKU_0003,7.948747826085009,0,22.63,22.63
2024-03-05,SKU_0003,7.63184876771286,0,21.32,21.32
2024-03-06,SKU_0003,7.879448237774905,0,28.56,28.56
2024-03-07,SKU_0003,9.384998964813388,0,24.12,24.12
2024-03-08,SKU_0003,8.435874294076994,0,29.49,29.49
2024-03-09,SKU_0003,8.601478549374614,0,22.61,22.61
2024-03-10,SKU_0003,8.217965788945632,0,15.32,15.32
2024-03-11,SKU_0003,8.507659387541562,0,23.96,23.96
2024-03-12,SKU_0003,8.531458320111737,0,28.73,28.73
2024-03-13,SKU_0003,8.930492968501165,0,26.69,26.69
2024-03-14,SKU_0003,9.583108252414105,0,23.23,23.23
2024-03-15,SKU_0003,9.694388943080888,0,17.91,17.91
2024-03-16,SKU_0003,10.3757400735777,0,22.89,22.89
2024-03-17,SKU_0003,9.014302858090513,1,26.46,26.46
2024-03-18,SKU_0003,9.916892936739268,0,22.85,22.85
2024-03-19,SKU_0003,10.142589997119089,0,15.22,15.22
2024-03-20,SKU_0003,10.820191702379091,0,29.93,29.93
2024-03-21,SKU_0003,10.056522671097675,0,29.82,29.82
2024-03-22,SKU_0003,9.567531714086979,0,15.75,15.75
2024-03-23,SKU_0003,9.65167572692093,0,14.82,14.82
2024-03-24,SKU_0003,9.641814117432697,1,30.49,30.49
2024-03-25,SKU_0003,9.806970346066747,1,34.46,34.46
2024-03-26,SKU_0003,10.466339044859739,0,27.33,27.33
2024-03-27,SKU_0003,9.414500277136135,0,25.86,25.86
2024-03-28,SKU_0003,9.980969478049797,0,34.37,34.37
2024-03-29,SKU_0003,9.985930399955574,0,16.66,16.66
2024-03-30,SKU_0003,9.864576713275865,0,27.85,27.85
2024-03-31,SKU_0003,9.031182548092138,1,37.01,37.01
2024-04-01,SKU_0003,9.30792545461168,0,26.18,26.18
2024-04-02,SKU_0003,8.052799263670071,0,23.23,23.23
2024-04-03,SKU_0003,8.372256201291963,0,34.97,34.97
2024-04-04,SKU_0003,7.6552911025145525,0,30.73,30.73
2024-04-05,SKU_0003,7.679884676032178,0,14.31,14.31
2024-04-06,SKU_0003,7.625168347920231,1,22.38,22.38
2024-04-07,SKU_0003,8.17946454563381,0,20.49,20.49
2024-04-08,SKU_0003,8.092254578784294,0,23.2,23.2
2024-04-09,SKU_0003,7.762147733587043,0,26.25,26.25
2024-04-10,SKU_0003,7.5297580056786,1,60.8,60.8
2024-04-11,SKU_0003,8.127357744512508,0,22.06,22.06
2024-04-12,SKU_0003,8.393131461518063,0,18.99,18.99
2024-04-13,SKU_0003,8.20116230977678,0,15.68,15.68
2024-04-14,SKU_0003,8.085635595669894,0,21.17,21.17
2024-04-15,SKU_0003,7.3599892981723105,1,28.19,28.19
2024-04-16,SKU_0003,7.533554162134285,0,26.66,26.66
2024-04-17,SKU_0003,6.778650143669372,1,36.53,36.53
2024-04-18,SKU_0003,7.09142123141697,0,26.44,26.44
2024-04-19,SKU_0003,7.146359539845677,0,26.03,26.03
2024-04-20,SKU_0003,8.246758217167333,0,20.53,20.53
2024-04-21,SKU_0003,7.719982108845945,0,16.84,16.84
2024-04-22,SKU_0003,7.6725752948533525,0,26.99,26.99
2024-04-23,SKU_0003,8.546737089230254,0,26.38,26.38
2024-04-24,SKU_0003,9.180052848540287,0,35.96,35.96
2024-04-25,SKU_0003,8.804476087221241,0,24.29,24.29
2024-04-26,SKU_0003,8.92358957303545,1,17.48,17.48
2024-04-27,SKU_0003,8.924660123410026,0,20.14,20.14
2024-04-28,SKU_0003,9.076926077477204,0,16.18,16.18
2024-04-29,SKU_0003,8.70427924012237,0,21.31,21.31
2024-04-30,SKU_0003,8.657755832541474,0,28.82,28.82
2024-05-01,SKU_0003,7.866178801924754,0,22.14,22.14
2024-05-02,SKU_0003,7.930212338118205,0,26.48,26.48
2024-05-03,SKU_0003,8.147254931152426,0,22.98,22.98
2024-05-04,SKU_0003,8.036839328024147,0,18.95,18.95
2024-05-05,SKU_0003,7.294588953539418,0,17.47,17.47
2024-05-06,SKU_0003,7.7403332778674745,0,28.88,28.88
2024-05-07,SKU_0003,7.911490909163937,0,22.89,22.89
2024-05-08,SKU_0003,7.574257617089941,0,26.2,26.2
