date,sku,on_hand,received_qty,ordered_qty,sales_qty
2024-04-06,SKU_0002,214.58,0.0,0.0,15.46
2024-04-07,SKU_0002,475.61,285.3,0.0,24.27
2024-04-08,SKU_0002,437.46,0.0,203.54,38.15
2024-04-09,SKU_0002,406.18,0.0,0.0,31.28
2024-04-10,SKU_0002,361.26,0.0,0.0,44.92
2024-04-11,SKU_0002,321.49,0.0,0.0,39.77
2024-04-12,SKU_0002,300.07,0.0,0.0,21.42
2024-04-13,SKU_0002,275.28,0.0,0.0,24.79
2024-04-14,SKU_0002,456.1,203.54,0.0,22.72
2024-04-15,SKU_0002,421.25,0.0,207.28,34.85
2024-04-16,SKU_0002,377.51,0.0,0.0,43.74
2024-04-17,SKU_0002,334.45,0.0,0.0,43.06
2024-04-18,SKU_0002,298.81,0.0,0.0,35.64
2024-04-19,SKU_0002,264.12,0.0,0.0,34.69
2024-04-20,SKU_0002,242.83,0.0,0.0,21.29
2024-04-21,SKU_0002,426.23,207.28,0.0,23.88
2024-04-22,SKU_0002,401.06,0.0,230.71,25.17
2024-04-23,SKU_0002,356.83,0.0,0.0,44.23
2024-04-24,SKU_0002,313.89,0.0,0.0,42.94
2024-04-25,SKU_0002,276.33,0.0,0.0,37.56
2024-04-26,SKU_0002,239.81,0.0,0.0,36.52
2024-04-27,SKU_0002,219.33,0.0,0.0,20.48
2024-04-28,SKU_0002,429.55,230.71,0.0,20.49
2024-04-29,SKU_0002,403.33,0.0,213.13,26.22
2024-04-30,SKU_0002,375.06,0.0,0.0,28.27
2024-05-01,SKU_0002,350.02,0.0,0.0,25.04
2024-05-02,SKU_0002,315.57,0.0,0.0,34.45
2024-05-03,SKU_0002,297.2,0.0,0.0,18.37
2024-05-04,SKU_0002,279.71,0.0,0.0,17.49
2024-05-05,SKU_0002,470.43,213.13,0.0,22.41
2024-05-06,SKU_0002,442.51,0.0,139.13,27.92
2024-05-07,SKU_0002,397.94,0.0,0.0,44.57
2024-05-08,SKU_0002,359.02,0.0,0.0,38.92
2024-05-09,SKU_0002,330.11,0.0,0.0,28.91
2024-05-10,SKU_0002,296.34,0.0,0.0,33.77
2024-05-11,SKU_0002,268.75,0.0,0.0,27.59
2024-05-12,SKU_0002,389.25,139.13,0.0,18.63
2024-05-13,SKU_0002,356.74,0.0,226.11,32.51
2024-05-14,SKU_0002,326.05,0.0,0.0,30.69
2024-05-15,SKU_0002,294.35,0.0,0.0,31.7
2024-05-16,SKU_0002,247.18,0.0,0.0,47.17
2024-05-17,SKU_0002,221.25,0.0,0.0,25.93
2024-05-18,SKU_0002,200.8,0.0,0.0,20.45
2024-05-19,SKU_0002,403.43,226.11,0.0,23.48
2024-05-20,SKU_0002,369.26,0.0,198.15,34.17
2024-05-21,SKU_0002,339.5,0.0,0.0,29.76
2024-05-22,SKU_0002,306.74,0.0,0.0,32.76
2024-05-23,SKU_0002,269.64,0.0,0.0,37.1
2024-05-24,SKU_0002,250.1,0.0,0.0,19.54
2024-05-25,SKU_0002,223.26,0.0,0.0,26.84
2024-05-26,SKU_0002,404.47,198.15,0.0,16.94
2024-05-27,SKU_0002,371.65,0.0,175.04,32.82
2024-05-28,SKU_0002,346.4,0.0,0.0,25.25
2024-05-29,SKU_0002,317.32,0.0,0.0,29.08
2024-05-30,SKU_0002,268.81,0.0,0.0,48.51
2024-05-31,SKU_0002,237.03,0.0,0.0,31.78
2024-06-01,SKU_0002,209.04,0.0,0.0,27.99
2024-06-02,SKU_0002,366.77,175.04,0.0,17.31
2024-06-03,SKU_0002,343.37,0.0,223.68,23.4
2024-06-04,SKU_0002,305.57,0.0,0.0,37.8
2024-06-05,SKU_0002,263.64,0.0,0.0,41.93
2024-06-06,SKU_0002,236.35,0.0,0.0,27.29
2024-06-07,SKU_0002,212.83,0.0,0.0,23.52
2024-06-08,SKU_0002,191.81,0.0,0.0,21.02
2024-06-09,SKU_0002,377.06,223.68,0.0,38.43
2024-06-10,SKU_0002,351.0,0.0,213.25,26.06
2024-06-11,SKU_0002,317.03,0.0,0.0,33.97
2024-06-12,SKU_0002,280.51,0.0,0.0,36.52
2024-06-13,SKU_0002,233.62,0.0,0.0,46.89
2024-06-14,SKU_0002,212.48,0.0,0.0,21.14
2024-06-15,SKU_0002,179.83,0.0,0.0,32.65
2024-06-16,SKU_0002,375.45,213.25,0.0,17.63
2024-06-17,SKU_0002,340.77,0.0,231.05,34.68
2024-06-18,SKU_0002,318.29,0.0,0.0,22.48
2024-06-19,SKU_0002,286.87,0.0,0.0,31.42
2024-06-20,SKU_0002,247.34,0.0,0.0,39.53
2024-06-21,SKU_0002,221.19,0.0,0.0,26.15
2024-06-22,SKU_0002,196.74,0.0,0.0,24.45
2024-06-23,SKU_0002,411.52,231.05,0.0,16.27
2024-06-24,SKU_0002,390.11,0.0,171.62,21.41
2024-06-25,SKU_0002,352.01,0.0,0.0,38.1
2024-06-26,SKU_0002,318.79,0.0,0.0,33.22
2024-06-27,SKU_0002,280.28,0.0,0.0,38.51
2024-06-28,SKU_0002,257.99,0.0,0.0,22.29
2024-06-29,SKU_0002,240.64,0.0,0.0,17.35
2024-06-30,SKU_0002,389.57,171.62,0.0,22.69
2024-07-01,SKU_0002,359.67,0.0,195.06,29.9
2024-07-02,SKU_0002,332.41,0.0,0.0,27.26
2024-07-03,SKU_0002,310.23,0.0,0.0,22.18
2024-07-04,SKU_0002,279.02,0.0,0.0,31.21
2024-07-05,SKU_0002,256.6,0.0,0.0,22.42
2024-07-06,SKU_0002,237.98,0.0,0.0,18.62
2024-07-07,SKU_0002,409.84,195.06,0.0,23.2
2024-07-08,SKU_0002,381.34,0.0,147.19,28.5
2024-07-09,SKU_0002,351.7,0.0,0.0,29.64
2024-07-10,SKU_0002,316.25,0.0,0.0,35.45
2024-07-11,SKU_0002,285.53,0.0,0.0,30.72
2024-07-12,SKU_0002,262.71,0.0,0.0,22.82
2024-07-13,SKU_0002,245.11,0.0,0.0,17.6
2024-07-14,SKU_0002,357.95,147.19,0.0,34.35
2024-07-15,SKU_0002,337.33,0.0,175.7,20.62
2024-07-16,SKU_0002,304.51,0.0,0.0,32.82
2024-07-17,SKU_0002,275.85,0.0,0.0,28.66
2024-07-18,SKU_0002,247.71,0.0,0.0,28.14
2024-07-19,SKU_0002,221.65,0.0,0.0,26.06
2024-07-20,SKU_0002,204.85,0.0,0.0,16.8
2024-07-21,SKU_0002,359.02,175.7,0.0,21.53
2024-07-22,SKU_0002,333.09,0.0,170.08,25.93
2024-07-23,SKU_0002,307.34,0.0,0.0,25.75
2024-07-24,SKU_0002,268.29,0.0,0.0,39.05
2024-07-25,SKU_0002,232.15,0.0,0.0,36.14
2024-07-26,SKU_0002,213.12,0.0,0.0,19.03
2024-07-27,SKU_0002,191.32,0.0,0.0,21.8
2024-07-28,SKU_0002,345.56,170.08,0.0,15.84
2024-07-29,SKU_0002,322.72,0.0,171.86,22.84
2024-07-30,SKU_0002,292.67,0.0,0.0,30.05
2024-07-31,SKU_0002,259.37,0.0,0.0,33.3
2024-08-01,SKU_0002,236.66,0.0,0.0,22.71
2024-08-02,SKU_0002,208.74,0.0,0.0,27.92
2024-08-03,SKU_0002,186.23,0.0,0.0,22.51
2024-08-04,SKU_0002,341.7,171.86,0.0,16.39
2024-08-05,SKU_0002,309.58,0.0,191.69,32.12
2024-08-06,SKU_0002,287.11,0.0,0.0,22.47
2024-08-07,SKU_0002,266.96,0.0,0.0,20.15
2024-08-08,SKU_0002,238.85,0.0,0.0,28.11
2024-08-09,SKU_0002,226.32,0.0,0.0,12.53
2024-08-10,SKU_0002,199.91,0.0,0.0,26.41
2024-08-11,SKU_0002,373.52,191.69,0.0,18.08
2024-08-12,SKU_0002,357.18,0.0,108.06,16.34
2024-08-13,SKU_0002,335.37,0.0,0.0,21.81
2024-08-14,SKU_0002,315.8,0.0,0.0,19.57
2024-08-15,SKU_0002,289.17,0.0,0.0,26.63
2024-08-16,SKU_0002,273.94,0.0,0.0,15.23
2024-08-17,SKU_0002,251.98,0.0,0.0,21.96
2024-08-18,SKU_0002,344.03,108.06,0.0,16.01
2024-08-19,SKU_0002,324.37,0.0,118.75,19.66
2024-08-20,SKU_0002,296.58,0.0,0.0,27.79
2024-08-21,SKU_0002,267.15,0.0,0.0,29.43
2024-08-22,SKU_0002,233.0,0.0,0.0,34.15
2024-08-23,SKU_0002,216.84,0.0,0.0,16.16
2024-08-24,SKU_0002,201.53,0.0,0.0,15.31
2024-08-25,SKU_0002,305.84,118.75,0.0,14.44
2024-08-26,SKU_0002,285.39,0.0,140.82,20.45
2024-08-27,SKU_0002,265.01,0.0,0.0,20.38
2024-08-28,SKU_0002,242.77,0.0,0.0,22.24
2024-08-29,SKU_0002,222.74,0.0,0.0,20.03
2024-08-30,SKU_0002,204.18,0.0,0.0,18.56
2024-08-31,SKU_0002,189.06,0.0,0.0,15.12
2024-09-01,SKU_0002,312.28,140.82,0.0,17.6
2024-09-02,SKU_0002,293.46,0.0,104.6,18.82
2024-09-03,SKU_0002,269.22,0.0,0.0,24.24
2024-09-04,SKU_0002,244.35,0.0,0.0,24.87
2024-09-05,SKU_0002,226.26,0.0,0.0,18.09
2024-09-06,SKU_0002,206.62,0.0,0.0,19.64
2024-09-07,SKU_0002,192.19,0.0,0.0,14.43
2024-09-08,SKU_0002,279.61,104.6,0.0,17.18
2024-09-09,SKU_0002,258.31,0.0,126.56,21.3
2024-09-10,SKU_0002,219.53,0.0,0.0,38.78
2024-09-11,SKU_0002,194.21,0.0,0.0,25.32
2024-09-12,SKU_0002,172.79,0.0,0.0,21.42
2024-09-13,SKU_0002,158.41,0.0,0.0,14.38
2024-09-14,SKU_0002,142.05,0.0,0.0,16.36
2024-09-15,SKU_0002,254.54,126.56,0.0,14.07
2024-09-16,SKU_0002,241.06,0.0,147.92,13.48
2024-09-17,SKU_0002,220.07,0.0,0.0,20.99
2024-09-18,SKU_0002,196.55,0.0,0.0,23.52
2024-09-19,SKU_0002,176.12,0.0,0.0,20.43
2024-09-20,SKU_0002,159.77,0.0,0.0,16.35
2024-09-21,SKU_0002,145.38,0.0,0.0,14.39
2024-09-22,SKU_0002,278.14,147.92,0.0,15.16
2024-09-23,SKU_0002,253.63,0.0,121.2,24.51
2024-09-24,SKU_0002,235.84,0.0,0.0,17.79
2024-09-25,SKU_0002,199.73,0.0,0.0,36.11
2024-09-26,SKU_0002,178.75,0.0,0.0,20.98
2024-09-27,SKU_0002,159.74,0.0,0.0,19.01
2024-09-28,SKU_0002,144.84,0.0,0.0,14.9
2024-09-29,SKU_0002,255.34,121.2,0.0,10.7
2024-09-30,SKU_0002,240.56,0.0,134.2,14.78
2024-10-01,SKU_0002,221.09,0.0,0.0,19.47
2024-10-02,SKU_0002,194.12,0.0,0.0,26.97
2024-10-03,SKU_0002,179.51,0.0,0.0,14.61
2024-10-04,SKU_0002,164.34,0.0,0.0,15.17
2024-10-05,SKU_0002,151.17,0.0,0.0,13.17
2024-10-06,SKU_0002,270.62,134.2,0.0,14.75
2024-10-07,SKU_0002,252.56,0.0,112.33,18.06
2024-10-08,SKU_0002,235.99,0.0,0.0,16.57
2024-10-09,SKU_0002,220.93,0.0,0.0,15.06
2024-10-10,SKU_0002,199.82,0.0,0.0,21.11
2024-10-11,SKU_0002,179.2,0.0,0.0,20.62
2024-10-12,SKU_0002,167.22,0.0,0.0,11.98
2024-10-13,SKU_0002,268.84,112.33,0.0,10.71
2024-10-14,SKU_0002,253.88,0.0,84.39,14.96
2024-10-15,SKU_0002,232.67,0.0,0.0,21.21
2024-10-16,SKU_0002,212.77,0.0,0.0,19.9
2024-10-17,SKU_0002,188.01,0.0,0.0,24.76
2024-10-18,SKU_0002,169.94,0.0,0.0,18.07
2024-10-19,SKU_0002,156.72,0.0,0.0,13.22
2024-10-20,SKU_0002,230.45,84.39,0.0,10.66
2024-10-21,SKU_0002,215.94,0.0,121.03,14.51
2024-10-22,SKU_0002,198.18,0.0,0.0,17.76
2024-10-23,SKU_0002,180.07,0.0,0.0,18.11
2024-10-24,SKU_0002,160.73,0.0,0.0,19.34
2024-10-25,SKU_0002,145.08,0.0,0.0,15.65
2024-10-26,SKU_0002,135.83,0.0,0.0,9.25
2024-10-27,SKU_0002,240.61,121.03,0.0,16.25
2024-10-28,SKU_0002,223.27,0.0,93.85,17.34
2024-10-29,SKU_0002,200.92,0.0,0.0,22.35
2024-10-30,SKU_0002,176.54,0.0,0.0,24.38
2024-10-31,SKU_0002,160.42,0.0,0.0,16.12
2024-11-01,SKU_0002,140.85,0.0,0.0,19.57
2024-11-02,SKU_0002,127.79,0.0,0.0,13.06
2024-11-03,SKU_0002,201.94,93.85,0.0,19.7
2024-11-04,SKU_0002,186.7,0.0,137.95,15.24
2024-11-05,SKU_0002,157.22,0.0,0.0,29.48
2024-11-06,SKU_0002,138.45,0.0,0.0,18.77
2024-11-07,SKU_0002,104.89,0.0,0.0,33.56
2024-11-08,SKU_0002,91.77,0.0,0.0,13.12
2024-11-09,SKU_0002,75.11,0.0,0.0,16.66
2024-11-10,SKU_0002,199.69,137.95,0.0,13.37
2024-11-11,SKU_0002,178.99,0.0,166.33,20.7
2024-11-12,SKU_0002,157.65,0.0,0.0,21.34
2024-11-13,SKU_0002,140.16,0.0,0.0,17.49
2024-11-14,SKU_0002,128.57,0.0,0.0,11.59
2024-11-15,SKU_0002,100.57,0.0,0.0,28.0
2024-11-16,SKU_0002,85.79,0.0,0.0,14.78
2024-11-17,SKU_0002,243.49,166.33,0.0,8.63
2024-11-18,SKU_0002,223.16,0.0,121.76,20.33
2024-11-19,SKU_0002,197.05,0.0,0.0,26.11
2024-11-20,SKU_0002,176.34,0.0,0.0,20.71
2024-11-21,SKU_0002,158.14,0.0,0.0,18.2
2024-11-22,SKU_0002,141.6,0.0,0.0,16.54
2024-11-23,SKU_0002,123.68,0.0,0.0,17.92
2024-11-24,SKU_0002,230.37,121.76,0.0,15.07
2024-11-25,SKU_0002,205.81,0.0,157.61,24.56
2024-11-26,SKU_0002,177.96,0.0,0.0,27.85
2024-11-27,SKU_0002,156.09,0.0,0.0,21.87
2024-11-28,SKU_0002,138.41,0.0,0.0,17.68
2024-11-29,SKU_0002,122.66,0.0,0.0,15.75
2024-11-30,SKU_0002,107.49,0.0,0.0,15.17
2024-12-01,SKU_0002,249.68,157.61,0.0,15.42
2024-12-02,SKU_0002,223.45,0.0,144.85,26.23
2024-12-03,SKU_0002,195.05,0.0,0.0,28.4
2024-12-04,SKU_0002,167.12,0.0,0.0,27.93
2024-12-05,SKU_0002,141.82,0.0,0.0,25.3
2024-12-06,SKU_0002,121.06,0.0,0.0,20.76
2024-12-07,SKU_0002,95.7,0.0,0.0,25.36
2024-12-08,SKU_0002,227.5,144.85,0.0,13.05
2024-12-09,SKU_0002,204.38,0.0,179.46,23.12
2024-12-10,SKU_0002,169.25,0.0,0.0,35.13
2024-12-11,SKU_0002,149.0,0.0,0.0,20.25
2024-12-12,SKU_0002,120.83,0.0,0.0,28.17
2024-12-13,SKU_0002,96.99,0.0,0.0,23.84
2024-12-14,SKU_0002,84.53,0.0,0.0,12.46
2024-12-15,SKU_0002,243.33,179.46,0.0,20.66
2024-12-16,SKU_0002,221.78,0.0,187.96,21.55
2024-12-17,SKU_0002,194.77,0.0,0.0,27.01
2024-12-18,SKU_0002,167.24,0.0,0.0,27.53
2024-12-19,SKU_0002,132.6,0.0,0.0,34.64
2024-12-20,SKU_0002,107.75,0.0,0.0,24.85
2024-12-21,SKU_0002,91.22,0.0,0.0,16.53
2024-12-22,SKU_0002,261.61,187.96,0.0,17.57
2024-12-23,SKU_0002,238.68,0.0,194.76,22.93
2024-12-24,SKU_0002,215.31,0.0,0.0,23.37
2024-12-25,SKU_0002,187.36,0.0,0.0,27.95
2024-12-26,SKU_0002,159.56,0.0,0.0,27.8
2024-12-27,SKU_0002,131.4,0.0,0.0,28.16
2024-12-28,SKU_0002,107.06,0.0,0.0,24.34
2024-12-29,SKU_0002,280.26,194.76,0.0,21.56
2024-12-30,SKU_0002,257.11,0.0,201.25,23.15
2024-01-01,SKU_0003,188.88,0.0,133.26,10.12
2024-01-02,SKU_0003,172.75,0.0,0.0,16.13
2024-01-03,SKU_0003,156.96,0.0,0.0,15.79
2024-01-04,SKU_0003,275.84,133.26,0.0,14.38
2024-01-05,SKU_0003,262.85,0.0,0.0,12.99
2024-01-06,SKU_0003,250.97,0.0,0.0,11.88
2024-01-07,SKU_0003,238.63,0.0,0.0,12.34
2024-01-08,SKU_0003,224.88,0.0,97.26,13.75
2024-01-09,SKU_0003,210.71,0.0,0.0,14.17
2024-01-10,SKU_0003,195.28,0.0,0.0,15.43
2024-01-11,SKU_0003,273.82,97.26,0.0,18.72
2024-01-12,SKU_0003,255.25,0.0,0.0,18.57
2024-01-13,SKU_0003,246.78,0.0,0.0,8.47
2024-01-14,SKU_0003,231.32,0.0,0.0,15.46
2024-01-15,SKU_0003,218.27,0.0,119.73,13.05
2024-01-16,SKU_0003,198.86,0.0,0.0,19.41
2024-01-17,SKU_0003,175.84,0.0,0.0,23.02
2024-01-18,SKU_0003,265.98,119.73,0.0,29.59
2024-01-19,SKU_0003,257.07,0.0,0.0,8.91
2024-01-20,SKU_0003,242.91,0.0,0.0,14.16
2024-01-21,SKU_0003,224.71,0.0,0.0,18.2
2024-01-22,SKU_0003,204.2,0.0,172.22,20.51
2024-01-23,SKU_0003,190.61,0.0,0.0,13.59
2024-01-24,SKU_0003,157.41,0.0,0.0,33.2
2024-01-25,SKU_0003,314.05,172.22,0.0,15.58
2024-01-26,SKU_0003,292.16,0.0,0.0,21.89
2024-01-27,SKU_0003,275.22,0.0,0.0,16.94
2024-01-28,SKU_0003,258.84,0.0,0.0,16.38
2024-01-29,SKU_0003,226.46,0.0,183.2,32.38
2024-01-30,SKU_0003,205.3,0.0,0.0,21.16
2024-01-31,SKU_0003,174.21,0.0,0.0,31.09
2024-02-01,SKU_0003,336.18,183.2,0.0,21.23
2024-02-02,SKU_0003,323.78,0.0,0.0,12.4
2024-02-03,SKU_0003,304.92,0.0,0.0,18.86
2024-02-04,SKU_0003,288.43,0.0,0.0,16.49
2024-02-05,SKU_0003,262.55,0.0,191.37,25.88
2024-02-06,SKU_0003,232.59,0.0,0.0,29.96
2024-02-07,SKU_0003,188.95,0.0,0.0,43.64
2024-02-08,SKU_0003,356.89,191.37,0.0,23.43
2024-02-09,SKU_0003,336.43,0.0,0.0,20.46
2024-02-10,SKU_0003,315.51,0.0,0.0,20.92
2024-02-11,SKU_0003,296.5,0.0,0.0,19.01
2024-02-12,SKU_0003,249.18,0.0,287.64,47.32
2024-02-13,SKU_0003,231.98,0.0,0.0,17.2
2024-02-14,SKU_0003,200.48,0.0,0.0,31.5
2024-02-15,SKU_0003,460.56,287.64,0.0,27.56
2024-02-16,SKU_0003,438.73,0.0,0.0,21.83
2024-02-17,SKU_0003,422.84,0.0,0.0,15.89
2024-02-18,SKU_0003,399.82,0.0,0.0,23.02
2024-02-19,SKU_0003,377.45,0.0,186.71,22.37
2024-02-20,SKU_0003,346.55,0.0,0.0,30.9
2024-02-21,SKU_0003,316.92,0.0,0.0,29.63
2024-02-22,SKU_0003,475.32,186.71,0.0,28.31
2024-02-23,SKU_0003,446.58,0.0,0.0,28.74
2024-02-24,SKU_0003,427.32,0.0,0.0,19.26
2024-02-25,SKU_0003,404.94,0.0,0.0,22.38
2024-02-26,SKU_0003,381.09,0.0,220.29,23.85
2024-02-27,SKU_0003,356.17,0.0,0.0,24.92
2024-02-28,SKU_0003,328.05,0.0,0.0,28.12
2024-02-29,SKU_0003,523.64,220.29,0.0,24.7
2024-03-01,SKU_0003,500.27,0.0,0.0,23.37
2024-03-02,SKU_0003,482.02,0.0,0.0,18.25
2024-03-03,SKU_0003,465.76,0.0,0.0,16.26
2024-03-04,SKU_0003,443.13,0.0,162.09,22.63
2024-03-05,SKU_0003,421.81,0.0,0.0,21.32
2024-03-06,SKU_0003,393.25,0.0,0.0,28.56
2024-03-07,SKU_0003,531.22,162.09,0.0,24.12
2024-03-08,SKU_0003,501.73,0.0,0.0,29.49
2024-03-09,SKU_0003,479.12,0.0,0.0,22.61
2024-03-10,SKU_0003,463.8,0.0,0.0,15.32
2024-03-11,SKU_0003,439.84,0.0,150.55,23.96
2024-03-12,SKU_0003,411.11,0.0,0.0,28.73
2024-03-13,SKU_0003,384.42,0.0,0.0,26.69
2024-03-14,SKU_0003,511.74,150.55,0.0,23.23
2024-03-15,SKU_0003,493.83,0.0,0.0,17.91
2024-03-16,SKU_0003,470.94,0.0,0.0,22.89
2024-03-17,SKU_0003,444.48,0.0,0.0,26.46
2024-03-18,SKU_0003,421.63,0.0,155.88,22.85
2024-03-19,SKU_0003,406.41,0.0,0.0,15.22
2024-03-20,SKU_0003,376.48,0.0,0.0,29.93
2024-03-21,SKU_0003,502.54,155.88,0.0,29.82
2024-03-22,SKU_0003,486.79,0.0,0.0,15.75
2024-03-23,SKU_0003,471.97,0.0,0.0,14.82
2024-03-24,SKU_0003,441.48,0.0,0.0,30.49
2024-03-25,SKU_0003,407.02,0.0,161.31,34.46
2024-03-26,SKU_0003,379.69,0.0,0.0,27.33
2024-03-27,SKU_0003,353.83,0.0,0.0,25.86
2024-03-28,SKU_0003,480.77,161.31,0.0,34.37
2024-03-29,SKU_0003,464.11,0.0,0.0,16.66
2024-03-30,SKU_0003,436.26,0.0,0.0,27.85
2024-03-31,SKU_0003,399.25,0.0,0.0,37.01
2024-04-01,SKU_0003,373.07,0.0,224.88,26.18
2024-04-02,SKU_0003,349.84,0.0,0.0,23.23
2024-04-03,SKU_0003,314.87,0.0,0.0,34.97
2024-04-04,SKU_0003,509.02,224.88,0.0,30.73
2024-04-05,SKU_0003,494.71,0.0,0.0,14.31
2024-04-06,SKU_0003,472.33,0.0,0.0,22.38
2024-04-07,SKU_0003,451.84,0.0,0.0,20.49
2024-04-08,SKU_0003,428.64,0.0,173.66,23.2
2024-04-09,SKU_0003,402.39,0.0,0.0,26.25
2024-04-10,SKU_0003,341.59,0.0,0.0,60.8
2024-04-11,SKU_0003,493.19,173.66,0.0,22.06
2024-04-12,SKU_0003,474.2,0.0,0.0,18.99
2024-04-13,SKU_0003,458.52,0.0,0.0,15.68
2024-04-14,SKU_0003,437.35,0.0,0.0,21.17
2024-04-15,SKU_0003,409.16,0.0,212.4,28.19
2024-04-16,SKU_0003,382.5,0.0,0.0,26.66
2024-04-17,SKU_0003,345.97,0.0,0.0,36.53
2024-04-18,SKU_0003,531.93,212.4,0.0,26.44
2024-04-19,SKU_0003,505.9,0.0,0.0,26.03
2024-04-20,SKU_0003,485.37,0.0,0.0,20.53
2024-04-21,SKU_0003,468.53,0.0,0.0,16.84
2024-04-22,SKU_0003,441.54,0.0,197.51,26.99
2024-04-23,SKU_0003,415.16,0.0,0.0,26.38
2024-04-24,SKU_0003,379.2,0.0,0.0,35.96
2024-04-25,SKU_0003,552.42,197.51,0.0,24.29
2024-04-26,SKU_0003,534.94,0.0,0.0,17.48
2024-04-27,SKU_0003,514.8,0.0,0.0,20.14
2024-04-28,SKU_0003,498.62,0.0,0.0,16.18
2024-04-29,SKU_0003,477.31,0.0,127.15,21.31
2024-04-30,SKU_0003,448.49,0.0,0.0,28.82
2024-05-01,SKU_0003,426.35,0.0,0.0,22.14
2024-05-02,SKU_0003,527.02,127.15,0.0,26.48
2024-05-03,SKU_0003,504.04,0.0,0.0,22.98
2024-05-04,SKU_0003,485.09,0.0,0.0,18.95
2024-05-05,SKU_0003,467.62,0.0,0.0,17.47
2024-05-06,SKU_0003,438.74,0.0,160.28,28.88
2024-05-07,SKU_0003,415.85,0.0,0.0,22.89
2024-05-08,SKU_0003,389.65,0.0,0.0,26.2
2024-05-09,SKU_0003,523.99,160.28,0.0,25.94
2024-05-10,SKU_0003,500.19,0.0,0.0,23.8
2024-05-11,SKU_0003,481.8,0.0,0.0,18.39
2024-05-12,SKU_0003,454.71,0.0,0.0,27.09
2024-05-13,SKU_0003,427.89,0.0,157.05,26.82
2024-05-14,SKU_0003,378.11,0.0,0.0,49.78
2024-05-15,SKU_0003,345.12,0.0,0.0,32.99
2024-05-16,SKU_0003,469.37,157.05,0.0,32.8
2024-05-17,SKU_0003,445.7,0.0,0.0,23.67
2024-05-18,SKU_0003,432.34,0.0,0.0,13.36
2024-05-19,SKU_0003,407.71,0.0,0.0,24.63
2024-05-20,SKU_0003,382.13,0.0,220.68,25.58
2024-05-21,SKU_0003,346.22,0.0,0.0,35.91
2024-05-22,SKU_0003,314.92,0.0,0.0,31.3
2024-05-23,SKU_0003,501.66,220.68,0.0,33.94
2024-05-24,SKU_0003,485.42,0.0,0.0,16.24
2024-05-25,SKU_0003,467.7,0.0,0.0,17.72
2024-05-26,SKU_0003,442.14,0.0,0.0,25.56
2024-05-27,SKU_0003,387.4,0.0,255.12,54.74
2024-05-28,SKU_0003,351.93,0.0,0.0,35.47
2024-05-29,SKU_0003,324.04,0.0,0.0,27.89
2024-05-30,SKU_0003,552.05,255.12,0.0,27.11
2024-05-31,SKU_0003,518.13,0.0,0.0,33.92
2024-06-01,SKU_0003,501.39,0.0,0.0,16.74
2024-06-02,SKU_0003,463.56,0.0,0.0,37.83
2024-06-03,SKU_0003,419.07,0.0,277.49,44.49
2024-06-04,SKU_0003,335.3,0.0,0.0,83.77
2024-06-05,SKU_0003,296.33,0.0,0.0,38.97
2024-06-06,SKU_0003,544.09,277.49,0.0,29.73
2024-06-07,SKU_0003,517.56,0.0,0.0,26.53
2024-06-08,SKU_0003,492.37,0.0,0.0,25.19
2024-06-09,SKU_0003,472.44,0.0,0.0,19.93
2024-06-10,SKU_0003,448.19,0.0,310.59,24.25
2024-06-11,SKU_0003,414.84,0.0,0.0,33.35
2024-06-12,SKU_0003,383.36,0.0,0.0,31.48
2024-06-13,SKU_0003,650.75,310.59,0.0,43.2
2024-06-14,SKU_0003,626.95,0.0,0.0,23.8
2024-06-15,SKU_0003,603.32,0.0,0.0,23.63
2024-06-16,SKU_0003,572.88,0.0,0.0,30.44
2024-06-17,SKU_0003,533.62,0.0,242.63,39.26
2024-06-18,SKU_0003,494.23,0.0,0.0,39.39
2024-06-19,SKU_0003,453.3,0.0,0.0,40.93
2024-06-20,SKU_0003,667.22,242.63,0.0,28.71
2024-06-21,SKU_0003,610.91,0.0,0.0,56.31
2024-06-22,SKU_0003,563.9,0.0,0.0,47.01
2024-06-23,SKU_0003,547.77,0.0,0.0,16.13
2024-06-24,SKU_0003,506.56,0.0,338.74,41.21
2024-06-25,SKU_0003,475.66,0.0,0.0,30.9
2024-06-26,SKU_0003,433.44,0.0,0.0,42.22
2024-06-27,SKU_0003,738.45,338.74,0.0,33.73
2024-06-28,SKU_0003,712.18,0.0,0.0,26.27
2024-06-29,SKU_0003,690.55,0.0,0.0,21.63
2024-06-30,SKU_0003,670.93,0.0,0.0,19.62
2024-07-01,SKU_0003,637.8,0.0,185.82,33.13
2024-07-02,SKU_0003,602.66,0.0,0.0,35.14
2024-07-03,SKU_0003,572.48,0.0,0.0,30.18
2024-07-04,SKU_0003,714.48,185.82,0.0,43.82
2024-07-05,SKU_0003,692.61,0.0,0.0,21.87
2024-07-06,SKU_0003,658.07,0.0,0.0,34.54
2024-07-07,SKU_0003,629.2,0.0,0.0,28.87
2024-07-08,SKU_0003,601.15,0.0,184.29,28.05
2024-07-09,SKU_0003,553.75,0.0,0.0,47.4
2024-07-10,SKU_0003,516.08,0.0,0.0,37.67
2024-07-11,SKU_0003,668.55,184.29,0.0,31.82
2024-07-12,SKU_0003,640.28,0.0,0.0,28.27
2024-07-13,SKU_0003,609.46,0.0,0.0,30.82
2024-07-14,SKU_0003,590.21,0.0,0.0,19.25
